document,TTR,C,R,CTTR,U,S,K,D,Vm,Maas,lgV0,lgeV0,ARI,ARI.simple,ARI.NRI,Bormuth.MC,Bormuth.GP,Coleman,Coleman.C2,Coleman.Liau.ECP,Coleman.Liau.grade,Coleman.Liau.short,Dale.Chall,Dale.Chall.old,Dale.Chall.PSK,Danielson.Bryan,Danielson.Bryan.2,Dickes.Steiwer,DRP,ELF,Farr.Jenkins.Paterson,Flesch,Flesch.PSK,Flesch.Kincaid,FOG,FOG.PSK,FOG.NRI,FORCAST,FORCAST.RGL,Fucks,Linsear.Write,LIW,nWS,nWS.2,nWS.3,nWS.4,RIX,Scrabble,SMOG,SMOG.C,SMOG.simple,SMOG.de,Spache,Spache.old,Strain,Traenkle.Bailer,Traenkle.Bailer.2,Wheeler.Smith,meanSentenceLength,meanWordSyllables,CECR.niveau,W,NDW,NDWC,S.1,VP,C.1,T,DC,CT,CP,CN,MLS,MLT,MLC,C.S,VP.T,C.T,DC.C,DC.T,T.S,CT.T,CP.T,CP.C,CN.T,CN.C
cohort_student24,0.56551724137931,0.885464136789629,6.80972934800668,4.81520580002057,18.8706658478239,0.842173613474007,310.582639714625,0.0243295019157088,0.13734315425329,0.230200566359177,4.11831734528454,9.48277612747099,6.95299484915379,54.9830757910228,4.7813097866078,-2.91598073988197,63822789.3616129,47.8347682119205,48.4605960264901,57.1819,7.3958806724,7.39655629139073,24.1120750551876,9.17430691685063,7.70920853568801,5.20469377777778,88.1518844444444,-313.113493021187,391.598073988197,5.55555555555556,-47.4769146431199,59.8240986019132,6.0931395879323,9.08313465783665,13.0687270051508,6.07826279882266,15.1938888888889,9.96688741721854,9.3935761589404,71.2222222222222,10.6666666666667,36.6453274466519,5.73891994113319,6.32447917586461,6.7911706401766,7.12450228108904,3.33333333333333,1.66292134831461,12.4579756021291,12.0861370950527,11.9442719099992,6.94427190999916,5.51295217071376,6.16625607064018,7.73333333333333,-352.102134451803,-229.672867483444,55.5555555555556,16.7777777777778,1.5364238410596,A1,157,89,59,9,19,16,10,7,4,1,15,17.4444,15.7,9.8125,1.7778,1.9,1.6,0.4375,0.7,1.1111,0.4,0.1,0.0625,1.5,0.9375
cohort_student25,0.381766381766382,0.835696715969705,7.15239086996056,5.05750408584586,15.4915169924206,0.807878770561877,199.267863085527,0.0171265771265771,0.111642732595492,0.254069788545973,3.87315876702885,8.91827763975983,8.55570489604293,58.0512407780013,6.79289067739772,-2.96964575817098,67445492.8135734,50.9415492957746,51.1880281690141,50.1207991549296,9.33065054835267,9.33138028169014,26.6455734406439,8.74494802146211,7.39810409121395,5.64507336561743,85.0420377723971,-329.378483458758,396.964575817098,5.19047619047619,-47.5672938967136,58.1296244131456,6.18722005365527,9.35102615694165,13.1844399731724,6.12839975720993,38.1416666666667,9.6056338028169,8.99619718309859,77.2857142857143,10.8571428571429,40.8484238765929,6.55553252850436,7.27052179745137,6.86345010060362,7.20276391683434,4.04761904761905,1.62484472049689,12.5409005716228,12.1631814264909,12.0237781127736,7.02377811277358,5.56870154258887,6.22651509054326,7.88571428571429,-370.517236083166,-247.545970056338,51.9047619047619,16.9047619047619,1.55492957746479,C1,357,144,113,21,41,34,23,8,8,13,58,17,15.5217,10.5,1.619,1.7826,1.4783,0.2353,0.3478,1.0952,0.3478,0.5652,0.3824,2.5217,1.7059
cohort_student26,0.596638655462185,0.891937587129816,6.5085593289003,4.60224643722037,19.2069277953834,0.843391881816862,312.831014758845,0.0230736362341547,0.131143411705015,0.228176570366139,4.09426828404205,9.42740111755355,4.2155,49.45,2.9,-1.564899140625,9584529.76931871,44.325,51.2833333333333,58.57627,7.01381771491999,7.014,33.35,8.08,6.7507,4.82552885154062,86.0987448179272,-239.610833417367,256.4899140625,3.58333333333333,-40.640975,62.735,5.77926666666667,6.99333333333334,10,4.166636,6.3,10.375,9.8425,43.8333333333333,6,27.5,6.14075,6.719,5.2351,5.079,1.75,1.69289827255278,10.1257567015968,9.94066831692886,9.70820393249937,4.70820393249937,4.39733333333333,4.90066666666667,4.75,-273.502193333333,-232.551232833333,35.8333333333333,10,1.58333333333333,B2,121,77,59,12,17,14,12,2,2,1,18,10.0833,10.0833,8.6429,1.1667,1.4167,1.1667,0.1429,0.1667,1,0.1667,0.0833,0.0714,1.5,1.2857
cohort_student27,0.605442176870748,0.899448352758834,7.34059627969667,5.19058540732626,21.5542698127064,0.862992896861841,208.709334073766,0.0141645699375641,0.0981579255648609,0.215393871573311,4.46057037731873,10.2708428570649,4.13482993197279,49.578231292517,1.29659863945578,-2.78566468796763,55619154.2623667,67.7336734693878,66.5942176870748,69.1842755102041,4.10718177310204,4.10775510204082,46.2674149659864,5.52078299319728,5.02638095238095,4.41912283105023,93.6839050228311,-269.28095537415,378.566468796763,2.88888888888889,-46.7791496598639,86.0893197278912,4.67021428571429,5.30925170068027,8.43809523809524,4.8632768952381,11.6483333333333,7.65306122448979,6.84836734693878,60.3333333333333,3.11111111111111,25.8571428571429,2.55620544217687,3.53921904761905,3.40805238095238,3.9518,1.55555555555556,1.72304832713755,8.16726864875853,8.19495440515986,7.83045891539648,2.83045891539648,3.8067619047619,4.37057142857143,6.03333333333333,-292.114913061225,-161.449105918367,28.8888888888889,16.3333333333333,1.2312925170068,B1,152,91,80,9,27,20,13,8,7,2,12,16.8889,11.6923,7.6,2.2222,2.0769,1.5385,0.4,0.6154,1.4444,0.5385,0.1538,0.1,0.9231,0.6
cohort_student28,0.49802371541502,0.874017980625407,7.92155212962034,5.60138322837728,19.0751071708924,0.846419675612528,181.693199393835,0.0142731664470795,0.101157362573742,0.228963632570553,4.3226966529903,9.95337687471072,8.49354037267081,57.9844720496894,6.43726708074534,-3.19213177537594,83775899.0389738,51.2891304347826,50.9353754940711,52.6493442687747,8.63781907297865,8.63857707509881,35.759963297572,7.15410767927724,6.26164844720497,5.56331904761905,86.4692952380952,-339.846212275551,419.213177537594,5.5,-48.747152173913,66.1067292490119,5.78527058159232,8.52821287408244,11.1811405985319,5.8346956443817,25.8782142857143,9.56521739130435,8.95173913043478,80.1428571428571,7.14285714285714,36.2532467532468,5.32108831168831,5.98836132128741,5.25607275550536,5.81823387916431,3.28571428571429,1.75579322638146,10.7630783206399,10.5219828015134,10.319250547114,5.319250547114,4.72548475437606,5.35861293054771,7.84285714285714,-373.5446183738,-232.3222343083,55,18.0714285714286,1.44664031620553,B1,253,134,117,13,35,28,14,13,7,5,29,19.4615,18.0714,9.0357,2.1538,2.5,2,0.4643,0.9286,1.0769,0.5,0.3571,0.1786,2.0714,1.0357
cohort_student29,0.635761589403974,0.909725656116758,7.81236920420313,5.52417924142499,24.1372781408568,0.878524059233069,182.886715494934,0.0117439293598234,0.0887243195681251,0.203542850617589,4.77414292898119,10.992870340095,8.68783112582782,58.3915562913907,6.49437086092716,-3.34740878864087,96601185.2618036,58.0864238410596,56.6990066225166,53.3403158940397,8.44849008376953,8.44927152317881,35.2477731788079,7.18693841059603,6.30440165562914,5.582763,86.857895,-353.617141705298,434.740878864087,4.75,-49.4785223509934,68.3404511589404,5.6837869205298,8.41628311258279,12.5831125827815,6.31672114536424,16.336875,8.77483443708609,8.0823178807947,82.875,9.5,37.4180463576159,5.87613178807947,6.74007963576159,6.20956564569536,6.77291523178808,3.5,1.70864946889226,11.933033282914,11.5993996238489,11.4409715080671,6.44097150806707,4.68062334437086,5.32289155629139,7.9875,-384.266544635762,-237.554895165563,47.5,18.875,1.41059602649007,A2,155,98,83,8,26,18,9,8,5,4,14,19.375,17.2222,8.6111,2.25,2.8889,2,0.4444,0.8889,1.125,0.5556,0.4444,0.2222,1.5556,0.7778
cohort_student30,0.573248407643312,0.889950734905043,7.1827819602086,5.0789938318479,19.9537875197483,0.851779324640206,232.463791634549,0.0169851380042463,0.110160192684762,0.223865581919248,4.28508697055236,9.86677738057688,7.10166666666667,55.1024416135881,5.84607218683652,-2.21248663507795,27747086.4696629,46.1805732484076,49.4640127388535,49.9058796178344,9.3895393611949,9.39006369426751,27.7432006369427,8.81122951167728,7.35747622080679,5.44886794871795,83.5465038461538,-298.025039755839,321.248663507795,4.5,-43.7475578556263,56.6866268577495,6.17612983014862,8.60294585987261,12.6218683651805,5.33782838450106,12.5645833333333,10.1592356687898,9.60515923566879,61.0833333333333,9.66666666666667,38.5610403397028,6.78941231422506,7.41397335456475,6.85103232484076,6.85046836518047,3.33333333333333,1.67626886145405,12.0099249898306,11.6705836590263,11.5146931829632,6.5146931829632,4.90577760084926,5.47738057324841,6.35,-335.348845902335,-261.070851401274,45,13.0833333333333,1.61783439490446,B1,161,93,76,12,25,15,12,4,4,2,19,13.4167,13.4167,10.7333,1.25,2.0833,1.25,0.2667,0.3333,1,0.3333,0.1667,0.1333,1.5833,1.2667
cohort_student31,0.449771689497717,0.868630972772895,9.41302410657968,6.65601317723494,20.1072822586836,0.855007189622298,150.955985071204,0.0128418126913472,0.100097234602863,0.223009473705881,4.63098533658944,10.6632378019049,6.44132053291536,53.9337774294671,4.50987460815047,-2.60414724411832,45438153.29779,48.3318181818182,49.8409090909091,56.5370313636364,7.57257725823818,7.57318181818182,35.1787617554859,7.43939263322884,6.40272586206897,5.13554364150499,87.5891497918467,-291.66360832496,360.414724411832,4.96551724137931,-45.8413090909091,65.8809090909091,5.73012742946709,7.83951410658307,10.4326018808777,5.15579882131661,39.1620689655172,9.90909090909091,9.33,65.3448275862069,6.62068965517241,31.0815047021944,4.87437304075235,5.45736363636364,5.00830846394984,5.33024764890282,2.41379310344828,1.70491803278689,10.478748267446,10.2620635828737,10.0466426341764,5.04664263417644,4.60077115987461,5.18694670846395,6.7551724137931,-328.355309090909,-223.954205795455,49.6551724137931,15.1724137931034,1.48409090909091,B1,441,213,183,29,70,54,39,15,14,6,48,15.2069,11.3077,8.1667,1.8621,1.7949,1.3846,0.2778,0.3846,1.3448,0.359,0.1538,0.1111,1.2308,0.8889
cohort_student32,0.596638655462185,0.891937587129816,6.5085593289003,4.60224643722037,19.2069277953834,0.843391881816862,197.019984464374,0.0113943882637801,0.0749499259785083,0.228176570366139,4.09426828404205,9.42740111755355,6.91043884220355,54.7432306255836,5.56956115779646,-2.23898707895609,28761771.3892515,42.8525210084034,46.3525210084034,51.0068210084034,9.08787701641344,9.08840336134454,39.7085994397759,6.81341465919701,5.89936209150327,5.39939491525424,84.0234508474576,-296.899069486461,323.898707895609,4.88888888888889,-43.9297824463119,62.604360410831,5.86108300653595,7.81204481792717,10.6670401493931,4.88064392119514,8.48277777777778,10.546218487395,10.0308403361345,61,7.11111111111111,31.7096171802054,5.47323454715219,5.9509441643324,5.38829887955182,5.5082339869281,2.44444444444444,1.70309653916211,10.7460950330385,10.5064334816382,10.3029674334022,5.30296743340222,4.18830065359477,4.72686274509804,6.13333333333333,-323.925406741363,-241.235984117647,48.8888888888889,13.2222222222222,1.54621848739496,B1,119,74,63,9,24,18,10,4,2,2,9,13.2222,11.9,6.6111,2,2.4,1.8,0.2222,0.4,1.1111,0.2,0.2,0.1111,0.9,0.5
cohort_student33,0.552083333333333,0.887007741162007,7.64989106676254,5.40928984864619,20.207589902042,0.854774309136656,187.174479166667,0.0135798429319372,0.0963508466621634,0.222455291247495,4.38610914081902,10.0993895238948,8.6971875,58.28125,7.1875,-2.80144997893764,56582502.3245102,40.83125,42.5916666666667,47.77633125,9.973044132175,9.97375,31.6839583333333,7.96640208333333,6.80751875,5.74674589877836,83.5731076788831,-335.7390696875,380.144997893764,6.16666666666667,-46.77428125,56.645,6.24606666666667,9.33333333333333,11.8166666666667,5.6375176,18.02,10.78125,10.289375,75.1666666666667,8.66666666666667,37.875,6.53150208333333,6.99214791666667,5.94599583333333,6.27243333333333,3.5,1.67702552719201,11.5380348314754,11.2343870249693,11.0622577482985,6.06225774829855,5.1575,5.7825,7.6,-375.1548965625,-268.243592604167,61.6666666666667,16,1.58333333333333,B1,194,112,91,12,26,17,12,5,5,7,29,16.1667,16.1667,11.4118,1.4167,2.1667,1.4167,0.2941,0.4167,1,0.4167,0.5833,0.4118,2.4167,1.7059
cohort_student34,0.7,0.92782259147144,8.28251169633946,5.85662018573853,29.7340688649004,0.901901085496732,258.163265306122,0.0188078108941418,0.124948969175256,0.183388808365557,5.3380961947487,12.2914207229966,8.26323439878234,57.4619482496195,6.5820395738204,-2.8354536231911,58667926.0587073,46.3719178082192,47.4472602739726,50.1672219178082,9.31793052563287,9.3186301369863,29.3820091324201,8.33454687975647,7.0819896499239,5.61790183908046,84.6837149425287,-337.481511471842,383.54536231911,5.55555555555556,-46.9311582952816,59.4132800608828,6.1023395738204,9.0024200913242,12.5162861491629,5.84754923713851,13.9111111111111,10.1369863013699,9.58068493150685,74.3333333333333,9.77777777777778,38.1400304414003,6.42290350076104,7.01759147640792,6.44072785388128,6.75041674277017,3.55555555555556,1.60394537177542,12.0608183863652,11.7177211747236,11.5634883857768,6.56348838577675,5.43010806697108,6.07153881278539,7.53333333333333,-360.934437686454,-244.287793219178,55.5555555555556,16.2222222222222,1.54794520547945,B1,148,104,85,9,20,15,11,4,4,3,15,16.4444,13.4545,9.8667,1.6667,1.8182,1.3636,0.2667,0.3636,1.2222,0.3636,0.2727,0.2,1.3636,1
cohort_student35,0.547872340425532,0.88509125492625,7.51204706214157,5.31181941823279,19.7909902140528,0.851432486282931,171.457673155274,0.0118898623279099,0.0862382134059474,0.224784436227659,4.32479897394028,9.95821764759084,8.95678486997636,58.9952718676123,6.35981087470449,-3.73081813329139,133741949.999289,54.1829787234043,52.4329787234042,56.1510936170213,7.6783257445617,7.67914893617021,32.4058156028369,7.52822718676123,6.60100756501182,5.52155002970885,88.6585441473559,-363.08168751182,473.081813329139,5.88888888888889,-51.5710041371158,68.6327777777778,5.71480874704492,8.87581560283688,11.7598108747045,6.45788645295508,21.4777777777778,9.22872340425532,8.58159574468085,88.4444444444444,7.11111111111111,40.5697399527187,4.88283498817967,5.58296855791962,5.38663546099291,6.19040803782506,4.11111111111111,1.65145754119138,10.7460950330385,10.5064334816382,10.3029674334022,5.30296743340222,4.8003853427896,5.47688652482269,8.66666666666667,-394.455121146572,-221.466105531915,58.8888888888889,20.8888888888889,1.38297872340426,B1,195,109,93,10,35,26,14,12,7,5,22,19.5,13.9286,7.5,2.6,2.5,1.8571,0.4615,0.8571,1.4,0.5,0.3571,0.1923,1.5714,0.8462
cohort_student36,0.954545454545455,0.984950056061394,4.47721504346782,3.16586911806652,89.197852583269,0.948503966172407,495.867768595041,0.00432900432900433,0.0443590942249334,0.105882161992617,7.64999686886596,17.6147687517018,9.26636363636364,59.6363636363636,6.49090909090909,-3.94346555193464,157901909.712588,49.5045454545455,47.8681818181818,57.0107,7.4427901572,7.44363636363637,27.2290909090909,8.31633636363636,7.2034,5.71931904761905,87.4396095238095,-393.575681363636,494.346555193464,7,-52.7567727272727,53.7595454545455,6.54051818181818,11.2263636363636,16.0727272727273,7.70849010909091,1.8,9.77272727272727,9.18,92,16,44.7272727272727,7.62930909090909,8.31503636363636,8.46387272727273,9.13929090909091,5,1.74725274725275,14.5545925495578,14.0441874116565,13.9544511501033,8.95445115010332,5.93009090909091,6.67736363636364,10.2,-413.701594545454,-228.514267272727,70,22,1.54545454545455,A2,23,22,18,1,4,3,1,1,1,0,5,23,23,7.6667,3,4,3,0.3333,1,1,1,0,0,5,1.6667
cohort_student37,0.869565217391304,0.96349568217506,5.89767824619588,4.1702882811415,45.5496207231021,0.926865461023756,283.553875236295,0.00676328502415459,0.0579257069324966,0.148169091310075,5.98400132519954,13.778672247861,8.45557971014493,57.7898550724638,7.03768115942029,-2.67060971362847,48976679.6792665,34.4630434782609,37.2673913043478,47.651852173913,10.0071518969391,10.0078260869565,34.8330434782609,7.48638115942029,6.44084927536232,5.79511777777778,82.4847555555556,-344.669422753623,367.060971362847,6.66666666666667,-46.1765507246377,45.9803623188406,6.80416376811594,10.6552173913044,13.0898550724638,5.83694621449275,3.25333333333333,11.5217391304348,11.1039130434783,72.3333333333333,10.6666666666667,39.2463768115942,7.15308115942029,7.46919710144928,6.95964347826087,7.15170724637681,3.66666666666667,1.61751152073733,12.4579756021291,12.0861370950527,11.9442719099992,6.94427190999916,4.47520289855072,5.05752173913043,7.9,-362.079211014493,-259.484607173913,66.6666666666667,15.3333333333333,1.71739130434783,B1,46,41,33,3,6,3,3,0,0,1,4,15.3333,15.3333,15.3333,1,2,1,0,0,1,0,0.3333,0.3333,1.3333,1.3333
cohort_student38,0.51131221719457,0.875740150881926,7.60120257215833,5.37486188394578,18.8668527309849,0.844270209166564,286.030179562253,0.0241875771287536,0.140547004358333,0.230223827719234,4.2525927530495,9.7919566797463,11.1666515837104,63.2719457013575,8.88796380090498,-3.99531367783288,164231357.701979,49.1065610859729,47.4798642533937,48.5584846153846,9.75873098144615,9.75963800904978,25.1084660633484,8.66229800904977,7.45879438914027,6.11816909090909,85.3930490909091,-401.341610488688,499.531367783288,7.1,-52.8632058823529,56.9292918552036,6.37236235294118,10.8090904977376,14.2698642533937,7.28205216633484,29.5505,9.81900452488688,9.23090497737557,101.1,12,44.7244343891403,7.04206570135747,7.70088968325792,7.11782194570136,7.90164687782806,5,1.74875868917577,13.0238667986669,12.6126488327262,12.4868329805051,7.48683298050514,6.19011357466063,6.95148009049774,9.99,-437.351802769231,-249.260702669683,71,22.1,1.50678733031674,A1,224,120,92,10,30,22,11,10,5,3,36,22.4,20.3636,10.1818,2.2,2.7273,2,0.4545,0.9091,1.1,0.4545,0.2727,0.1364,3.2727,1.6364
cohort_student39,0.510204081632653,0.877674443284168,7.98595706249925,5.64692439315782,19.5312095731121,0.850186131658661,224.406497292795,0.0184342589494814,0.120169254509128,0.226274404157607,4.37533232820882,10.0745749958286,1.68221030747346,44.4611007768903,0.460553671079985,-0.85856923653744,1225147.33821836,48.7686234817814,62.6491902834008,67.9223728744939,4.45294814289716,4.45246963562753,21.3168607068607,10.2963989386147,8.29442249699092,4.30671375521863,87.9138300153812,-180.012748416408,185.856923653744,2.16216216216216,-37.2117055476529,65.4527114563957,5.55594125177809,5.78841229893862,9.47188970346865,3.46937971029653,9.54824324324324,9.8582995951417,9.27412955465587,28.027027027027,4.54054054054054,29.3477404530036,4.94376406609038,5.59206727213043,5.19561581135792,4.74597039063355,1.51351351351351,1.63265306122449,9.21561531244674,9.12007523379445,8.83558515095565,3.83558515095565,4.95258671627093,5.4361407156144,3.18648648648649,-220.454296365029,-220.977268947368,21.6216216216216,6.67567567567568,1.59109311740891,A2,247,134,94,12,22,20,14,4,3,7,35,20.5833,17.6429,12.35,1.6667,1.5714,1.4286,0.2,0.2857,1.1667,0.2143,0.5,0.35,2.5,1.75
cohort_student40,0.542372881355932,0.881803739707164,7.21580186882716,5.10234243314625,19.0189880863604,0.844714499235632,240.352389160203,0.0184899845916795,0.116698638592546,0.229301183780871,4.20314184897332,9.6780917651854,7.36841025641026,55.6461538461538,6.00512820512821,-2.36503395175177,33955340.7439017,52.5666666666667,54.5833333333333,49.9736088888889,9.37098127000889,9.37155555555556,30.1683760683761,8.35849145299145,7.04409743589744,5.48206252685862,83.9026362698754,-304.286890646096,336.503395175177,4.07692307692308,-44.4426628205128,56.9511538461539,6.17960854700855,8.75555555555556,13.0940170940171,5.58416266666667,15.6692307692308,9.41666666666667,8.78833333333333,64.3076923076923,10.4615384615385,37.1794871794872,6.6068547008547,7.3836452991453,7.12007008547009,7.16764957264957,3.23076923076923,1.74788902291918,12.3678394245019,12.0024386569494,11.8578517972214,6.8578517972214,4.83994017094017,5.41908547008547,6.66923076923077,-338.551936068376,-254.509226888889,40.7692307692308,13.8461538461538,1.60555555555556,B1,184,106,88,13,28,23,15,8,6,2,22,14.1538,12.2667,8,1.7692,1.8667,1.5333,0.3478,0.5333,1.1538,0.4,0.1333,0.087,1.4667,0.9565
